Date/Time,Price,MW,MW,MW
2023-03-25 15:00:00,48.3,9904.0,133.0,978.0
2023-03-25 16:00:00,50.01,9958.0,107.0,939.0
2023-03-25 17:00:00,54.65,10006.0,96.0,843.0
2023-03-25 18:00:00,222.8,9947.0,112.0,429.0
2023-03-25 19:00:00,258.74,9867.0,172.0,45.0
2023-03-25 20:00:00,258.74,9959.0,204.0,0.0
2023-03-25 21:00:00,92.09,9898.0,226.0,0.0
2023-03-25 22:00:00,52.68,9780.0,275.0,0.0
2023-03-25 23:00:00,65.82,9594.0,354.0,0.0
2023-03-26 00:00:00,244.99,9377.0,373.0,0.0
2023-03-26 01:00:00,105.58,9279.0,279.0,0.0
2023-03-26 02:00:00,110.0,9219.0,211.0,0.0
2023-03-26 03:00:00,161.22,9205.0,171.0,0.0
2023-03-26 04:00:00,153.63,9243.0,138.0,0.0
2023-03-26 05:00:00,220.5,9298.0,84.0,0.0
2023-03-26 06:00:00,290.39,9423.0,65.0,0.0
2023-03-26 07:00:00,57.01,9554.0,60.0,13.0
2023-03-26 08:00:00,58.09,9694.0,83.0,141.0
2023-03-26 09:00:00,57.99,9877.0,100.0,263.0
2023-03-26 10:00:00,50.86,9897.0,88.0,610.0
2023-03-26 11:00:00,48.49,9974.0,195.0,847.0
2023-03-26 12:00:00,48.48,9934.0,249.0,885.0
2023-03-26 13:00:00,48.22,9903.0,287.0,876.0
2023-03-26 14:00:00,48.46,9852.0,264.0,891.0
2023-03-26 15:00:00,50.21,9892.0,312.0,844.0
2023-03-26 16:00:00,50.28,10015.0,362.0,863.0
2023-03-26 17:00:00,51.4,10087.0,331.0,790.0
2023-03-26 18:00:00,109.11,10063.0,300.0,382.0
2023-03-26 19:00:00,452.33,10146.0,197.0,43.0
2023-03-26 20:00:00,470.62,10203.0,177.0,0.0
2023-03-26 21:00:00,318.45,10075.0,130.0,0.0
2023-03-26 22:00:00,136.77,9820.0,89.0,0.0
2023-03-26 23:00:00,75.08,9625.0,52.0,0.0
2023-03-27 00:00:00,310.4,9351.0,38.0,0.0
2023-03-27 01:00:00,220.68,9306.0,36.0,0.0
2023-03-27 02:00:00,194.2,9284.0,68.0,0.0
2023-03-27 03:00:00,191.19,9288.0,57.0,0.0
2023-03-27 04:00:00,191.19,9356.0,57.0,0.0
2023-03-27 05:00:00,210.35,9566.0,49.0,0.0
2023-03-27 06:00:00,397.48,9913.0,51.0,0.0
2023-03-27 07:00:00,551.79,10230.0,48.0,8.0
2023-03-27 08:00:00,557.41,10354.0,27.0,71.0
2023-03-27 09:00:00,593.76,10409.0,28.0,166.0
2023-03-27 10:00:00,163.51,10395.0,111.0,416.0
2023-03-27 11:00:00,53.0,10507.0,142.0,690.0
2023-03-27 12:00:00,51.03,10550.0,202.0,751.0
2023-03-27 13:00:00,47.38,10527.0,505.0,800.0
2023-03-27 14:00:00,41.74,10501.0,586.0,885.0
2023-03-27 15:00:00,46.2,10384.0,457.0,767.0
2023-03-27 16:00:00,51.26,10383.0,300.0,633.0
2023-03-27 17:00:00,54.28,10474.0,187.0,570.0
2023-03-27 18:00:00,186.67,10361.0,80.0,376.0
2023-03-27 19:00:00,495.32,10252.0,39.0,34.0
2023-03-27 20:00:00,668.3,10273.0,48.0,0.0
2023-03-27 21:00:00,662.89,10149.0,70.0,0.0
2023-03-27 22:00:00,353.44,9910.0,93.0,0.0
2023-03-27 23:00:00,91.27,9711.0,139.0,0.0
2023-03-28 00:00:00,265.83,9608.0,233.0,0.0
2023-03-28 01:00:00,113.84,9492.0,327.0,0.0
2023-03-28 02:00:00,72.31,9485.0,409.0,0.0
2023-03-28 03:00:00,65.2,9500.0,472.0,0.0
2023-03-28 04:00:00,56.33,9564.0,567.0,0.0
2023-03-28 05:00:00,62.27,9684.0,561.0,0.0
2023-03-28 06:00:00,295.32,10063.0,493.0,0.0
2023-03-28 07:00:00,513.76,10308.0,395.0,29.0
2023-03-28 08:00:00,205.01,10433.0,320.0,394.0
2023-03-28 09:00:00,50.67,10485.0,269.0,834.0
2023-03-28 10:00:00,49.31,10429.0,230.0,978.0
2023-03-28 11:00:00,51.2,10399.0,135.0,1009.0
2023-03-28 12:00:00,53.7,10306.0,100.0,1027.0
2023-03-28 13:00:00,53.21,10272.0,121.0,1034.0
2023-03-28 14:00:00,53.36,10214.0,110.0,1036.0
2023-03-28 15:00:00,53.36,10172.0,94.0,1031.0
2023-03-28 16:00:00,53.36,10182.0,70.0,1028.0
2023-03-28 17:00:00,58.32,10188.0,75.0,950.0
2023-03-28 18:00:00,237.62,10112.0,91.0,514.0
2023-03-28 19:00:00,484.65,10061.0,152.0,72.0
2023-03-28 20:00:00,515.34,10158.0,265.0,0.0
2023-03-28 21:00:00,361.0,10022.0,365.0,0.0
2023-03-28 22:00:00,63.59,9773.0,492.0,0.0
2023-03-28 23:00:00,54.39,9539.0,689.0,0.0
2023-03-29 00:00:00,109.3,9368.0,814.0,0.0
2023-03-29 01:00:00,48.02,9345.0,894.0,0.0
2023-03-29 02:00:00,50.77,9326.0,909.0,0.0
2023-03-29 03:00:00,51.17,9312.0,909.0,0.0
2023-03-29 04:00:00,51.7,9376.0,916.0,0.0
2023-03-29 05:00:00,60.68,9559.0,939.0,0.0
2023-03-29 06:00:00,60.84,9982.0,963.0,0.0
2023-03-29 07:00:00,175.52,10183.0,948.0,29.0
2023-03-29 08:00:00,71.29,10264.0,873.0,424.0
2023-03-29 09:00:00,49.67,10275.0,764.0,891.0
2023-03-29 10:00:00,48.17,10274.0,624.0,1004.0
2023-03-29 11:00:00,49.91,10186.0,509.0,1028.0
2023-03-29 12:00:00,52.87,10164.0,429.0,1033.0
2023-03-29 13:00:00,76.71,10129.0,354.0,1035.0
2023-03-29 14:00:00,57.82,10030.0,331.0,1048.0
2023-03-29 15:00:00,57.46,10047.0,395.0,1027.0
2023-03-29 16:00:00,49.09,10108.0,414.0,997.0
2023-03-29 17:00:00,52.41,10120.0,375.0,877.0
2023-03-29 18:00:00,64.48,10017.0,423.0,413.0
2023-03-29 19:00:00,95.0,10008.0,556.0,54.0
2023-03-29 20:00:00,75.17,10139.0,814.0,0.0
2023-03-29 21:00:00,59.74,10017.0,879.0,0.0
2023-03-29 22:00:00,60.97,9753.0,763.0,0.0
2023-03-29 23:00:00,62.73,9557.0,644.0,0.0
2023-03-30 00:00:00,55.31,9402.0,632.0,0.0
2023-03-30 01:00:00,76.29,9312.0,603.0,0.0
2023-03-30 02:00:00,52.7,9280.0,490.0,0.0
2023-03-30 03:00:00,53.9,9284.0,422.0,0.0
2023-03-30 04:00:00,56.79,9324.0,346.0,0.0
2023-03-30 05:00:00,93.43,9451.0,296.0,0.0
2023-03-30 06:00:00,179.64,9789.0,249.0,0.0
2023-03-30 07:00:00,164.98,10091.0,230.0,27.0
2023-03-30 08:00:00,114.04,10238.0,218.0,388.0
2023-03-30 09:00:00,57.98,10424.0,193.0,779.0
2023-03-30 10:00:00,58.02,10464.0,169.0,886.0
2023-03-30 11:00:00,59.16,10440.0,130.0,937.0
2023-03-30 12:00:00,59.36,10382.0,98.0,999.0
2023-03-30 13:00:00,58.97,10328.0,82.0,997.0
2023-03-30 14:00:00,58.56,10166.0,92.0,983.0
2023-03-30 15:00:00,57.21,10128.0,94.0,965.0
2023-03-30 16:00:00,56.21,10129.0,132.0,929.0
2023-03-30 17:00:00,55.54,10159.0,205.0,860.0
2023-03-30 18:00:00,59.16,10134.0,379.0,480.0
2023-03-30 19:00:00,54.42,10176.0,887.0,76.0
2023-03-30 20:00:00,49.87,10285.0,1308.0,0.0
2023-03-30 21:00:00,49.03,10231.0,1575.0,0.0
2023-03-30 22:00:00,48.55,10009.0,1649.0,0.0
2023-03-30 23:00:00,50.0,9685.0,1620.0,0.0
2023-03-31 00:00:00,50.9,9499.0,1531.0,0.0
2023-03-31 01:00:00,53.46,9394.0,1457.0,0.0
2023-03-31 02:00:00,52.47,9352.0,1502.0,0.0
2023-03-31 03:00:00,48.77,9340.0,1625.0,0.0
2023-03-31 04:00:00,50.92,9428.0,1653.0,0.0
2023-03-31 05:00:00,48.67,9589.0,1969.0,0.0
2023-03-31 06:00:00,48.14,9976.0,2044.0,0.0
2023-03-31 07:00:00,48.86,10302.0,2092.0,33.0
2023-03-31 08:00:00,51.07,10467.0,2099.0,318.0
2023-03-31 09:00:00,49.35,10548.0,2072.0,768.0
2023-03-31 10:00:00,47.94,10566.0,2043.0,924.0
2023-03-31 11:00:00,49.26,10470.0,1876.0,940.0
2023-03-31 12:00:00,47.61,10378.0,1873.0,948.0
2023-03-31 13:00:00,48.56,10274.0,1778.0,944.0
2023-03-31 14:00:00,46.05,10193.0,1765.0,962.0
2023-03-31 15:00:00,46.53,10094.0,1882.0,712.0
2023-03-31 16:00:00,46.03,10142.0,1845.0,924.0
2023-03-31 17:00:00,43.55,10077.0,1874.0,862.0
2023-03-31 18:00:00,46.25,9986.0,2033.0,516.0
2023-03-31 19:00:00,50.86,9999.0,2160.0,80.0
2023-03-31 20:00:00,49.35,10104.0,2261.0,0.0
2023-03-31 21:00:00,51.28,10052.0,2257.0,0.0
2023-03-31 22:00:00,48.39,9849.0,2279.0,0.0
2023-03-31 23:00:00,46.38,9612.0,2302.0,0.0
2023-04-01 00:00:00,45.87,9414.0,2260.0,0.0
2023-04-01 01:00:00,24.43,9265.0,2157.0,0.0
2023-04-01 02:00:00,44.53,9213.0,2055.0,0.0
2023-04-01 03:00:00,47.79,9186.0,1945.0,0.0
2023-04-01 04:00:00,49.5,9204.0,1922.0,0.0
2023-04-01 05:00:00,47.68,9289.0,2098.0,0.0
2023-04-01 06:00:00,47.52,9366.0,2077.0,0.0
2023-04-01 07:00:00,49.07,9419.0,1796.0,21.0
2023-04-01 08:00:00,59.12,9599.0,1507.0,190.0
2023-04-01 09:00:00,54.22,9728.0,1316.0,617.0
2023-04-01 10:00:00,66.3,9813.0,1210.0,518.0
2023-04-01 11:00:00,55.76,9824.0,1193.0,797.0
2023-04-01 12:00:00,54.0,9781.0,1189.0,822.0
2023-04-01 13:00:00,45.73,9719.0,1226.0,879.0
2023-04-01 14:00:00,51.79,9642.0,1032.0,843.0
2023-04-01 15:00:00,30.52,9708.0,1471.0,750.0
2023-04-01 16:00:00,22.42,9767.0,1875.0,406.0
2023-04-01 17:00:00,22.78,9867.0,2083.0,316.0
2023-04-01 18:00:00,38.89,9831.0,2078.0,139.0
2023-04-01 19:00:00,54.0,9852.0,2156.0,20.0
2023-04-01 20:00:00,58.32,9941.0,2169.0,0.0
2023-04-01 21:00:00,54.0,9917.0,2175.0,0.0
2023-04-01 22:00:00,48.94,9751.0,2147.0,0.0
2023-04-01 23:00:00,49.23,9586.0,2179.0,0.0
2023-04-02 00:00:00,50.65,9430.0,2181.0,0.0
2023-04-02 01:00:00,49.09,9319.0,2171.0,0.0
2023-04-02 02:00:00,45.69,9215.0,2100.0,0.0
2023-04-02 03:00:00,46.96,9140.0,2197.0,0.0
2023-04-02 04:00:00,45.01,9097.0,2201.0,0.0
2023-04-02 05:00:00,48.44,9144.0,2090.0,0.0
2023-04-02 06:00:00,54.37,9258.0,1744.0,0.0
2023-04-02 07:00:00,56.28,9361.0,1729.0,5.0
2023-04-02 08:00:00,50.18,9497.0,1926.0,61.0
2023-04-02 09:00:00,46.91,9686.0,2046.0,199.0
2023-04-02 10:00:00,41.88,9793.0,2024.0,310.0
2023-04-02 11:00:00,45.86,9840.0,1892.0,428.0
2023-04-02 12:00:00,46.7,9848.0,1653.0,578.0
2023-04-02 13:00:00,57.3,9812.0,1221.0,606.0
2023-04-02 14:00:00,60.16,9785.0,952.0,527.0
2023-04-02 15:00:00,60.6,9779.0,716.0,518.0
2023-04-02 16:00:00,58.99,9850.0,625.0,372.0
2023-04-02 17:00:00,60.61,9932.0,591.0,293.0
2023-04-02 18:00:00,441.05,9812.0,311.0,164.0
2023-04-02 19:00:00,719.1,9725.0,154.0,37.0
2023-04-02 20:00:00,895.07,9807.0,73.0,0.0
2023-04-02 21:00:00,722.22,9735.0,47.0,0.0
2023-04-02 22:00:00,264.32,9476.0,61.0,0.0
2023-04-02 23:00:00,87.36,9310.0,45.0,0.0
2023-04-03 00:00:00,59.27,9173.0,33.0,0.0
2023-04-03 01:00:00,62.37,9135.0,36.0,0.0
2023-04-03 02:00:00,62.41,9102.0,31.0,0.0
2023-04-03 03:00:00,59.83,9074.0,56.0,0.0
2023-04-03 04:00:00,59.43,9127.0,65.0,0.0
2023-04-03 05:00:00,74.2,9303.0,51.0,0.0
2023-04-03 06:00:00,385.39,9628.0,70.0,0.0
2023-04-03 07:00:00,250.62,9871.0,86.0,15.0
2023-04-03 08:00:00,125.0,9967.0,132.0,76.0
2023-04-03 09:00:00,90.91,10036.0,157.0,147.0
2023-04-03 10:00:00,59.65,10061.0,155.0,286.0
2023-04-03 11:00:00,58.08,10013.0,159.0,501.0
2023-04-03 12:00:00,58.2,9971.0,241.0,616.0
2023-04-03 13:00:00,60.79,9992.0,302.0,667.0
2023-04-03 14:00:00,62.44,9951.0,259.0,675.0
2023-04-03 15:00:00,109.16,9999.0,250.0,504.0
2023-04-03 16:00:00,303.73,9947.0,202.0,476.0
2023-04-03 17:00:00,483.76,9947.0,198.0,376.0
2023-04-03 18:00:00,144.87,9834.0,195.0,306.0
2023-04-03 19:00:00,550.58,9866.0,196.0,90.0
2023-04-03 20:00:00,872.74,9907.0,195.0,0.0
2023-04-03 21:00:00,459.16,9801.0,234.0,0.0
2023-04-03 22:00:00,154.48,9570.0,232.0,0.0
2023-04-03 23:00:00,159.35,9429.0,221.0,0.0
2023-04-04 00:00:00,146.26,9213.0,187.0,0.0
2023-04-04 01:00:00,100.0,9172.0,172.0,0.0
2023-04-04 02:00:00,100.0,9154.0,108.0,0.0
2023-04-04 03:00:00,142.15,9093.0,71.0,0.0
2023-04-04 04:00:00,159.38,9099.0,50.0,0.0
2023-04-04 05:00:00,527.6,9203.0,36.0,0.0
2023-04-04 06:00:00,778.35,9551.0,32.0,0.0
2023-04-04 07:00:00,900.48,9864.0,54.0,24.0
2023-04-04 08:00:00,763.18,9961.0,74.0,131.0
2023-04-04 09:00:00,663.28,10001.0,67.0,246.0
2023-04-04 10:00:00,533.34,9969.0,59.0,405.0
2023-04-04 11:00:00,151.1,9873.0,39.0,581.0
2023-04-04 12:00:00,58.14,9920.0,28.0,706.0
2023-04-04 13:00:00,60.5,9923.0,17.0,790.0
2023-04-04 14:00:00,76.28,9906.0,28.0,772.0
2023-04-04 15:00:00,176.35,9892.0,37.0,664.0
2023-04-04 16:00:00,665.43,9854.0,51.0,494.0
2023-04-04 17:00:00,268.78,9847.0,99.0,396.0
2023-04-04 18:00:00,196.93,9871.0,138.0,321.0
2023-04-04 19:00:00,856.5,9868.0,178.0,57.0
2023-04-04 20:00:00,896.59,9956.0,223.0,0.0
2023-04-04 21:00:00,652.47,9870.0,279.0,0.0
2023-04-04 22:00:00,97.47,9680.0,304.0,0.0
2023-04-04 23:00:00,92.0,9557.0,331.0,0.0
2023-04-05 00:00:00,96.47,9364.0,392.0,0.0
2023-04-05 01:00:00,96.47,9298.0,397.0,0.0
2023-04-05 02:00:00,85.87,9226.0,339.0,0.0
2023-04-05 03:00:00,159.9,9156.0,310.0,0.0
2023-04-05 04:00:00,114.84,9195.0,362.0,0.0
2023-04-05 05:00:00,279.24,9362.0,419.0,0.0
2023-04-05 06:00:00,300.2,9701.0,566.0,0.0
2023-04-05 07:00:00,125.08,9971.0,696.0,86.0
2023-04-05 08:00:00,51.2,10012.0,805.0,534.0
2023-04-05 09:00:00,47.34,9983.0,884.0,874.0
2023-04-05 10:00:00,48.7,9925.0,926.0,990.0
2023-04-05 11:00:00,47.48,9930.0,881.0,1036.0
2023-04-05 12:00:00,51.19,9904.0,747.0,1020.0
2023-04-05 13:00:00,53.02,9894.0,853.0,928.0
2023-04-05 14:00:00,53.81,9922.0,882.0,983.0
2023-04-05 15:00:00,54.91,9706.0,789.0,981.0
2023-04-05 16:00:00,58.17,9553.0,791.0,882.0
2023-04-05 17:00:00,51.4,9674.0,932.0,896.0
2023-04-05 18:00:00,49.87,9631.0,1072.0,561.0
2023-04-05 19:00:00,692.25,9568.0,1109.0,103.0
2023-04-05 20:00:00,827.9,9638.0,1297.0,0.0
2023-04-05 21:00:00,86.31,9688.0,1552.0,0.0
2023-04-05 22:00:00,55.98,9570.0,1700.0,0.0
2023-04-05 23:00:00,177.25,9312.0,1668.0,0.0
2023-04-06 00:00:00,90.27,9188.0,1705.0,0.0
2023-04-06 01:00:00,112.47,9068.0,1649.0,0.0
2023-04-06 02:00:00,79.09,9055.0,1548.0,0.0
2023-04-06 03:00:00,60.91,9026.0,1521.0,0.0
2023-04-06 04:00:00,51.49,9054.0,1423.0,0.0
2023-04-06 05:00:00,84.1,9189.0,1294.0,0.0
2023-04-06 06:00:00,84.42,9529.0,1234.0,0.0
2023-04-06 07:00:00,69.82,9818.0,1276.0,99.0
2023-04-06 08:00:00,48.86,9957.0,1229.0,593.0
2023-04-06 09:00:00,43.84,9971.0,1235.0,923.0
2023-04-06 10:00:00,38.93,9951.0,1328.0,998.0
2023-04-06 11:00:00,48.11,9948.0,1210.0,1016.0
2023-04-06 12:00:00,51.93,9937.0,1162.0,1026.0
2023-04-06 13:00:00,53.04,9904.0,1282.0,1031.0
2023-04-06 14:00:00,55.27,9879.0,1383.0,1035.0
2023-04-06 15:00:00,51.32,9875.0,1571.0,1039.0
2023-04-06 16:00:00,44.44,9876.0,1828.0,1022.0
2023-04-06 17:00:00,35.28,9895.0,2018.0,961.0
2023-04-06 18:00:00,34.35,9782.0,2288.0,636.0
2023-04-06 19:00:00,44.88,9764.0,2433.0,136.0
2023-04-06 20:00:00,45.62,9869.0,2390.0,0.0
2023-04-06 21:00:00,51.17,9794.0,2236.0,0.0
2023-04-06 22:00:00,51.63,9635.0,2301.0,0.0
2023-04-06 23:00:00,50.24,9381.0,2195.0,0.0
2023-04-07 00:00:00,53.73,9183.0,2281.0,0.0
2023-04-07 01:00:00,52.57,9072.0,2266.0,0.0
2023-04-07 02:00:00,52.61,8998.0,2218.0,0.0
2023-04-07 03:00:00,48.28,8953.0,2242.0,0.0
2023-04-07 04:00:00,46.59,9008.0,2317.0,0.0
2023-04-07 05:00:00,52.56,9068.0,2208.0,0.0
2023-04-07 06:00:00,51.34,9189.0,2177.0,0.0
2023-04-07 07:00:00,37.87,9266.0,2153.0,137.0
2023-04-07 08:00:00,26.61,9423.0,2066.0,626.0
2023-04-07 09:00:00,33.33,9540.0,1977.0,910.0
2023-04-07 10:00:00,52.53,9549.0,1962.0,937.0
2023-04-07 11:00:00,52.71,9591.0,1991.0,983.0
2023-04-07 12:00:00,47.68,9495.0,1974.0,977.0
2023-04-07 13:00:00,31.81,9443.0,2135.0,955.0
2023-04-07 14:00:00,47.78,9371.0,2089.0,799.0
2023-04-07 15:00:00,48.66,9332.0,2099.0,682.0
2023-04-07 16:00:00,54.92,9405.0,2035.0,556.0
2023-04-07 17:00:00,55.76,9448.0,1954.0,424.0
2023-04-07 18:00:00,48.73,9424.0,2140.0,306.0
2023-04-07 19:00:00,51.92,9353.0,2238.0,68.0
2023-04-07 20:00:00,52.35,9419.0,2229.0,0.0
2023-04-07 21:00:00,52.69,9431.0,2264.0,0.0
2023-04-07 22:00:00,52.47,9296.0,2267.0,0.0
2023-04-07 23:00:00,52.48,9100.0,2207.0,0.0
2023-04-08 00:00:00,54.33,8839.0,2057.0,0.0
2023-04-08 01:00:00,36.23,8705.0,2149.0,0.0
2023-04-08 02:00:00,35.25,8661.0,2190.0,0.0
2023-04-08 03:00:00,35.17,8655.0,2154.0,0.0
2023-04-08 04:00:00,34.23,8701.0,2199.0,0.0
2023-04-08 05:00:00,30.73,8773.0,2244.0,0.0
2023-04-08 06:00:00,31.48,8933.0,2331.0,0.0
2023-04-08 07:00:00,35.18,9007.0,2176.0,102.0
2023-04-08 08:00:00,19.95,9203.0,2282.0,606.0
2023-04-08 09:00:00,18.57,9363.0,2328.0,866.0
2023-04-08 10:00:00,18.12,9452.0,2446.0,925.0
2023-04-08 11:00:00,22.24,9442.0,2424.0,748.0
2023-04-08 12:00:00,26.43,9432.0,2376.0,759.0
2023-04-08 13:00:00,18.88,9419.0,2368.0,952.0
2023-04-08 14:00:00,20.38,9396.0,2347.0,971.0
2023-04-08 15:00:00,19.88,9368.0,2362.0,957.0
2023-04-08 16:00:00,22.49,9420.0,2442.0,812.0
2023-04-08 17:00:00,43.3,9404.0,2422.0,440.0
2023-04-08 18:00:00,55.28,9262.0,2315.0,143.0
2023-04-08 19:00:00,44.56,9208.0,2439.0,31.0
2023-04-08 20:00:00,39.28,9316.0,2746.0,0.0
2023-04-08 21:00:00,37.11,9340.0,2823.0,0.0
2023-04-08 22:00:00,30.66,9213.0,2784.0,0.0
2023-04-08 23:00:00,29.27,9019.0,2762.0,0.0
2023-04-09 00:00:00,25.04,8838.0,2796.0,0.0
2023-04-09 01:00:00,34.15,8741.0,2773.0,0.0
2023-04-09 02:00:00,32.22,8741.0,2807.0,0.0
2023-04-09 03:00:00,32.22,8732.0,2755.0,0.0
2023-04-09 04:00:00,36.66,8758.0,2639.0,0.0
2023-04-09 05:00:00,41.12,8800.0,2495.0,0.0
2023-04-09 06:00:00,47.46,8861.0,2267.0,0.0
2023-04-09 07:00:00,48.44,8908.0,2060.0,125.0
2023-04-09 08:00:00,45.54,9072.0,1924.0,552.0
2023-04-09 09:00:00,44.69,9244.0,1787.0,808.0
2023-04-09 10:00:00,55.97,9151.0,1457.0,452.0
2023-04-09 11:00:00,101.68,9212.0,1614.0,308.0
2023-04-09 12:00:00,50.7,9276.0,1985.0,359.0
2023-04-09 13:00:00,37.96,9301.0,2268.0,442.0
2023-04-09 14:00:00,35.81,9316.0,2404.0,554.0
2023-04-09 15:00:00,22.96,9366.0,2660.0,609.0
2023-04-09 16:00:00,26.24,9430.0,2737.0,493.0
2023-04-09 17:00:00,35.99,9458.0,2750.0,347.0
2023-04-09 18:00:00,37.32,9263.0,2677.0,237.0
2023-04-09 19:00:00,44.02,9284.0,2616.0,81.0
2023-04-09 20:00:00,53.51,9413.0,2684.0,1.0
2023-04-09 21:00:00,49.88,9414.0,2653.0,0.0
2023-04-09 22:00:00,43.81,9199.0,2761.0,0.0
2023-04-09 23:00:00,48.81,8957.0,2675.0,0.0
2023-04-10 00:00:00,47.33,8818.0,2654.0,0.0
2023-04-10 01:00:00,44.04,8696.0,2587.0,0.0
2023-04-10 02:00:00,39.16,8663.0,2556.0,0.0
2023-04-10 03:00:00,36.61,8638.0,2663.0,0.0
2023-04-10 04:00:00,36.03,8684.0,2721.0,0.0
2023-04-10 05:00:00,36.24,8839.0,2739.0,0.0
2023-04-10 06:00:00,52.16,9096.0,2569.0,0.0
2023-04-10 07:00:00,71.52,9298.0,2224.0,56.0
2023-04-10 08:00:00,552.4,9387.0,1790.0,195.0
2023-04-10 09:00:00,127.11,9534.0,1527.0,427.0
2023-04-10 10:00:00,52.21,9782.0,1558.0,751.0
2023-04-10 11:00:00,51.88,9835.0,1073.0,914.0
2023-04-10 12:00:00,101.61,9821.0,766.0,932.0
2023-04-10 13:00:00,602.9,9747.0,590.0,777.0
2023-04-10 14:00:00,798.99,9594.0,630.0,483.0
2023-04-10 15:00:00,281.67,9657.0,947.0,369.0
2023-04-10 16:00:00,155.28,9732.0,1233.0,376.0
2023-04-10 17:00:00,58.81,9785.0,1291.0,572.0
2023-04-10 18:00:00,45.27,9671.0,1463.0,462.0
2023-04-10 19:00:00,69.14,9654.0,1499.0,86.0
2023-04-10 20:00:00,73.58,9679.0,1546.0,0.0
2023-04-10 21:00:00,130.12,9629.0,1203.0,0.0
2023-04-10 22:00:00,213.43,9233.0,731.0,0.0
2023-04-10 23:00:00,538.47,8952.0,632.0,0.0
2023-04-11 00:00:00,224.34,8752.0,710.0,0.0
2023-04-11 01:00:00,135.94,8728.0,824.0,0.0
2023-04-11 02:00:00,71.68,8770.0,1066.0,0.0
2023-04-11 03:00:00,46.08,8797.0,1302.0,0.0
2023-04-11 04:00:00,55.36,8853.0,1142.0,0.0
2023-04-11 05:00:00,151.07,8981.0,837.0,0.0
2023-04-11 06:00:00,369.78,9176.0,791.0,0.0
2023-04-11 07:00:00,364.38,9401.0,884.0,73.0
2023-04-11 08:00:00,84.61,9620.0,890.0,486.0
2023-04-11 09:00:00,146.65,9761.0,925.0,442.0
2023-04-11 10:00:00,134.4,9769.0,1082.0,607.0
2023-04-11 11:00:00,68.12,9815.0,1380.0,661.0
2023-04-11 12:00:00,35.73,9809.0,1555.0,725.0
2023-04-11 13:00:00,36.86,9811.0,1528.0,851.0
2023-04-11 14:00:00,37.11,9833.0,1614.0,891.0
2023-04-11 15:00:00,29.49,9894.0,2052.0,861.0
2023-04-11 16:00:00,26.94,9948.0,2353.0,793.0
2023-04-11 17:00:00,28.25,9867.0,2332.0,663.0
2023-04-11 18:00:00,39.95,9795.0,2232.0,418.0
2023-04-11 19:00:00,34.27,9753.0,2449.0,146.0
2023-04-11 20:00:00,36.87,9800.0,2453.0,1.0
2023-04-11 21:00:00,38.07,9764.0,2518.0,0.0
2023-04-11 22:00:00,41.48,9562.0,2355.0,0.0
2023-04-11 23:00:00,55.27,9258.0,1965.0,0.0
2023-04-12 00:00:00,52.71,9069.0,1705.0,0.0
2023-04-12 01:00:00,51.6,8996.0,1651.0,0.0
2023-04-12 02:00:00,52.6,8945.0,1360.0,0.0
2023-04-12 03:00:00,53.22,8953.0,1135.0,0.0
2023-04-12 04:00:00,55.17,9011.0,993.0,0.0
2023-04-12 05:00:00,72.6,9190.0,807.0,0.0
2023-04-12 06:00:00,122.08,9493.0,732.0,1.0
2023-04-12 07:00:00,81.25,9751.0,581.0,118.0
2023-04-12 08:00:00,140.62,9886.0,409.0,354.0
2023-04-12 09:00:00,58.77,9898.0,342.0,336.0
2023-04-12 10:00:00,502.03,9828.0,230.0,271.0
2023-04-12 11:00:00,152.71,9774.0,148.0,396.0
2023-04-12 12:00:00,184.06,9761.0,125.0,463.0
2023-04-12 13:00:00,59.36,9802.0,122.0,606.0
2023-04-12 14:00:00,57.13,9802.0,75.0,687.0
2023-04-12 15:00:00,55.42,9766.0,72.0,673.0
2023-04-12 16:00:00,139.95,9731.0,107.0,627.0
2023-04-12 17:00:00,56.46,9811.0,154.0,751.0
2023-04-12 18:00:00,71.93,9747.0,242.0,516.0
2023-04-12 19:00:00,520.07,9580.0,155.0,97.0
2023-04-12 20:00:00,471.84,9537.0,138.0,0.0
2023-04-12 21:00:00,540.73,9494.0,125.0,0.0
2023-04-12 22:00:00,298.19,9376.0,144.0,0.0
2023-04-12 23:00:00,120.46,9094.0,226.0,0.0
2023-04-13 00:00:00,246.41,8851.0,206.0,0.0
2023-04-13 01:00:00,187.54,8795.0,125.0,0.0
2023-04-13 02:00:00,187.54,8761.0,81.0,0.0
2023-04-13 03:00:00,187.54,8777.0,80.0,0.0
2023-04-13 04:00:00,514.71,8819.0,73.0,0.0
2023-04-13 05:00:00,565.1,8976.0,44.0,0.0
2023-04-13 06:00:00,680.0,9288.0,35.0,1.0
2023-04-13 07:00:00,541.98,9581.0,45.0,158.0
2023-04-13 08:00:00,60.9,9744.0,35.0,627.0
2023-04-13 09:00:00,54.81,9732.0,18.0,725.0
2023-04-13 10:00:00,55.72,9855.0,7.0,894.0
2023-04-13 11:00:00,285.56,9749.0,11.0,715.0
2023-04-13 12:00:00,514.91,9649.0,47.0,617.0
2023-04-13 13:00:00,439.27,9590.0,87.0,524.0
2023-04-13 14:00:00,179.07,9581.0,154.0,559.0
2023-04-13 15:00:00,62.49,9726.0,100.0,721.0
2023-04-13 16:00:00,108.64,9806.0,161.0,733.0
